F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128
79,1990,47,74,85,47,0,213,49,10,9,0,56,0,14,0,0,13,220,0,0,0,9,0,6,62,60,328,16,6,11,17,0,1,101,0,0,20,0,43,20,65,0,21,0,0,0,9,3,0,2,0,0,33,0,36,0,0,6,5,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,55,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,7564,13,203,231,5415,0,0,149,6,83,3,0,154,0,0,0,25,8,0,6,1,0,0,0,13,0,99,5,1,38,186,12,5,0,0,0,0,0,2375,0,87,0,125,0,1,0,10,0,0,22,6,1,0,0,13,0,0,0,0,3,0,1,0,0,0,1,0,6,0,61,0,0,0,0,4,5,3,0,0,1,0,0,0,54,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1754,2,0,127,49,0,0,238,0,6,142,0,684,46,25,0,26,0,0,10,0,0,0,0,0,60,79,0,8,6,252,0,4,0,0,0,0,0,0,0,0,0,5,0,7,0,12,0,0,0,5,14,0,0,33,0,0,25,2,11,0,1,0,0,0,0,0,6,0,0,0,4,0,0,0,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80,27,195,45,0,0,23,48,0,6,0,26,233,77,352,0,1,6,0,17,0,3,0,0,0,87,41,4,7,24,24,16,6,0,0,0,2,0,1,0,66,0,12,0,1,8,0,0,0,0,1,40,3,0,29,1,0,13,14,1,0,1,0,0,0,1,0,7,0,0,0,5,0,0,39,5,0,0,0,11,0,2,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,129,169,4,44,0,10250,245,0,2,0,0,1614,108,0,0,0,10,0,0,2,4,0,14,65,71,77,6,7,10,10,0,2,0,0,0,3,0,2679,0,58,0,43,0,0,17,15,0,0,2,1,0,2,83,0,0,0,22,26,0,0,0,0,0,0,0,0,4,0,12,0,6,0,0,88,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,581,175,181,18,0,0,154,59,0,11,102,45,1610,2,0,0,0,11,0,21,0,28,0,49,58,34,163,6,7,1000,0,0,1,0,0,13,0,0,0,6,48,0,4,17,1,0,0,0,0,5,1,12,0,0,34,0,0,0,1,0,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,67,211,15,0,0,0,186,0,127,0,86,149891,7,0,0,93,17,40,0,6,0,0,19,1128,8874,80,7,5,23,11,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,0,24,0,29,3,0,0,0,0,27,13,0,0,0,0,0,0,2,0,5,0,0,162,6,0,0,54,0,550,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,222,753,170,80,0,0,0,86,0,0,0,37,26,0,80,0,15,19,0,48,0,0,0,60,0,35,121,0,10,156,0,80,10,218,1,0,0,0,0,2,28,8,34,0,0,20,5,1,0,2,2,0,43,0,0,0,0,0,15,1,0,0,0,0,0,1,8,4,0,0,126,6,1,0,12,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0
96,1340,0,0,351,3370,0,0,178,0,6,55,12,0,56,3,0,0,8,0,0,0,0,0,0,0,0,41,1,7,2958,24,60,16,5,0,0,4,0,0,18,0,0,106,0,2,0,5,0,0,0,0,13,1,0,3,0,0,0,22,0,0,1,0,0,0,1,0,5,0,23,592,6,0,0,0,11,142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,290,2122,953,125,0,0,0,62,7,8,98,11,4434,6,443,0,18,19,0,58,1,7,0,0,88,88,118,3,8,558,5,0,2,0,0,7,0,0,0,0,72,0,8,0,0,0,0,2,0,2,1,2,6,0,35,0,0,0,11,1,0,1,0,0,0,1,0,5,0,0,59,31,0,0,4,189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,693,1222,101,515,11,0,3825,76,0,401,68,343,1784,1,0,0,40,2,0,0,6,0,0,19,1814,30,0,12,14,27,23,2,4,64,0,6,43,0,107,126,991,2,102,3,0,0,0,2,0,0,1,0,1,0,21,12,12,0,13,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,761,2,99,53,0,0,0,218,0,0,90,0,1263,12,0,102,666,5,0,0,0,0,0,101,97,111,100,16,18,22,5,0,4,0,0,0,0,0,30,1,0,0,0,14,0,17,1,15,0,3,1,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,589,18,188,779,0,0,0,49,1060,90,0,0,0,0,0,0,26,28,0,11,0,0,0,0,40,0,134,6,1,141,27,0,4,8,0,0,0,0,0,0,72,0,37,0,2,9,0,1,0,2,1,5,0,0,12,0,0,0,1,0,0,1,0,0,0,41,0,4,5,0,37,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,573,489,137,20,0,0,31,150,3362,3,132,0,0,85,0,0,28,7,0,128,14,0,0,44,23,108,90,23,0,36,19,0,0,12,0,9,3,0,0,0,67,0,1,0,1,16,0,0,0,0,1,0,0,50,0,6,0,8,6,0,0,1,0,5,0,1,0,4,0,0,0,0,1,0,18,14,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,611,45,158,399,131,0,73970,343,0,9,53,27,5477,3,0,0,24,4,0,0,0,0,0,93,24,0,13,6,22,30,17,0,6,0,0,0,5,0,38,4,70,0,3,0,1,1,0,1,0,5,1,19,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,92,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1898,105,11182,143,92,0,0,4,0,210,32,702,0,9,0,0,0,11,0,0,0,0,0,0,6,105,0,7,4,37,3,17,17,71,0,0,0,0,26,1,26,0,11,0,2,0,1,0,0,0,0,30,0,21,40,0,0,27,5,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,712,65,125,0,1177,0,18,21,0,10,0,0,133,0,0,0,48,3,0,0,5,0,0,32,0,113,163,12,19,4,26,0,0,0,0,0,0,0,3,0,36,0,0,0,0,14,9,0,0,17,1,0,0,0,5,1,0,0,9,3,0,1,0,0,0,1,0,6,0,0,22,0,0,0,0,8,769,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,323,0,137,31,238,0,0,255,0,38,0,57,0,0,0,99,19,2,0,0,10,5,0,0,20,117,17,0,1,17,12,0,3,0,2,0,0,0,0,12,5328,0,0,1,10,1,0,0,7,0,3,5,0,0,0,2,0,1,21,0,0,1,0,0,0,28,1,5,0,0,0,5,0,0,0,0,117,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
151,1670,500,100,253,0,0,0,49,0,7,97,20,5238,3,613,67,2,18,0,0,5,4,0,37,68,118,46,21,7,2164,24,3,3,10,0,11,0,1,214,1249,52,0,18,0,0,0,0,4,0,0,6,0,543,0,0,3,0,0,12,0,0,0,0,4,0,0,0,2,0,25,0,0,0,0,51,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,153,145,9,79,0,193,231,0,401,0,0,0,71,0,0,171,14,0,0,0,0,0,0,62,72,95,9,5,998,13,0,6,2,0,4,5,0,0,8,40,1,0,6,1,5,4,1,0,2,1,22,5,0,0,1,0,0,4,0,0,1,0,0,0,1,0,5,0,0,0,3,1,0,0,241,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,73,13,29,189,1558,0,0,194,12,293,48,49,112,6,0,0,0,16,0,0,0,0,0,26,27,26,136,2,8,233,2,28,5,0,0,0,0,0,25,102,30,0,16,0,0,0,12,0,0,5,0,0,0,0,7,0,0,6,12,0,0,1,0,0,0,0,0,4,0,21,1,8,0,0,107,0,304,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,705,102,70,33,0,0,95,153,18,1,151,0,4217,10,24,0,0,27,0,4,0,8,0,0,0,41,37,3,8,874,1,32,4,0,0,0,0,0,0,102,82,0,60,0,1,0,0,2,0,2,1,11,8,50,0,3,0,0,1,0,0,21,0,0,0,1,0,4,0,0,0,0,1,0,27,14,1,0,0,9,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1466,4,113,0,67,0,2737,175,508,2,19,1647,0,90,10,0,16,19,0,104,2,3,0,0,635,13848,27,11,2,14,15,496,2,0,0,0,0,0,0,7,23,0,0,4,0,3,0,13,0,0,1,0,8,0,0,11,0,0,97,0,0,0,1,0,1,0,1,1,0,0,0,3,1,0,0,1,93,0,0,1,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0,618,198,162,675,3063,0,4200,164,19,5,88,0,1436,42,0,0,2207,23,0,0,0,0,0,0,0,54,98,23,1,146,17,0,0,10,0,0,0,0,0,3,72,0,0,0,76,0,11,0,0,0,1,14,57,14,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,116,64,35,200,2649,0,1036,53,19,0,67,29,1404,86,0,0,16,3,0,0,0,0,0,0,55,57,149,5,6,21,8,20,6,65,3,11,0,0,0,0,80,0,0,0,1,0,1,2,0,3,6,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,7,0,0,17,6,0,0,112,1,410,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
116,727,1,1202,54,55,0,0,262,0,5,82,54,0,0,0,0,71,0,0,81,4,2,0,0,12,0,113,0,28,12,4,59,4,8,0,0,0,0,0,0,34,0,593,0,0,0,0,2,0,0,1,716,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,4,7,0,0,0,11,99,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,535,0,0,406,0,1,23,60,3,0,82,886,1613,106,0,0,0,22,0,1,7,20,0,28,28,45,39,18,5,20,15,0,0,0,0,29,0,0,0,2,68,0,10,0,0,1,0,0,0,16,1,0,5,0,0,8,0,0,128,3,0,0,0,0,0,0,0,6,0,0,1085,6,0,0,123,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,489,86,148,35,0,0,0,14,0,21,0,20,485,51,0,54,0,11,0,0,1,0,0,0,26,102,98,7,15,28,6,0,7,6,0,2,0,0,0,344,63,0,22,0,0,0,9,0,0,0,14,0,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,58,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,433,747,563,367,33,0,0,596,3,93,0,19,45,36,0,0,13,4,0,0,0,0,0,18,3660,23,114,1,21,7,975,0,3,8,0,1011,0,0,28,9,41,0,1,0,67,8,9,0,0,6,0,0,1378,0,34,3,0,15,2,6,0,0,0,0,0,24,0,2,0,0,0,0,1,5,62,0,491,0,2,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
0,27164,172,9911,521,0,0,292,287,0,116,149,80,0,8,0,0,0,13,8,0,3,0,0,0,244,117,130,6,8,6,24,5,0,131,0,4,0,0,9,19,46,0,0,0,0,9,0,0,0,3,13,0,0,0,24,0,0,0,102,1,0,1,0,0,0,1,0,3,0,0,0,18,0,0,710,12,0,0,0,6,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
114,0,23,0,0,0,0,0,224,0,396,0,51,1086,4,0,0,29,10,0,0,2,17,0,83,70,29,0,12,6,258,16,0,7,0,0,3,0,0,0,0,52,0,22,0,0,2,6,6,8,2,7,34,0,72,23,7,0,0,5,0,0,0,0,0,0,0,0,2,1,33,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,534,82,1563,625,0,0,13,591,0,392,0,0,623,0,0,0,219,16,0,12,0,0,0,5,48,14,140,3,20,10,7,0,2,10,0,0,2,0,0,0,61,0,44,0,0,0,0,0,0,5,4,0,0,0,27,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1304,0,137,0,7667,0,0,681,2042,4,135,0,792,2,0,0,14,5,0,52,0,0,0,0,0,0,121,6,5,3301,6,762,21,6,0,0,0,0,1,7,63,0,147,8,1,0,8,0,0,0,43,281,921,0,10,0,0,5,0,0,0,1,0,0,0,0,0,0,0,55,690,70,0,0,41,1,12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2085,35,76,413,0,0,313,243,0,1,116,45,1657,5,0,124,2,21,0,0,0,0,0,3668,51,78,134,4,8,30,12,0,2,0,0,0,0,0,4,253,73,0,0,0,1,1,0,19,0,1,1,5,409,0,76,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,460,420,134,0,0,0,0,189,0,7,141,0,6764,8,262,3958,0,25,0,14,0,41,0,0,0,78,0,4,3,34,5,4,0,6,0,1,3,0,0,1,14,9,5,3,0,14,12,3,0,0,0,27,3,0,7,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,11,3,0,0,0,10,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117,459,107,85,0,304,0,0,247,0,6,121,11,1346,96,0,0,13,9,0,0,4,0,0,0,51,70,13,5,8,3,3,0,7,0,0,0,0,0,0,15,76,0,12,0,2,0,0,4,0,2,0,23,2,0,25,1,0,0,151,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,40,6,116,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,750,149,11441,125,102,0,0,60,2,7,0,95,0,12,6,0,9,1,0,18,0,0,0,10,0,0,69,6,25,10,0,4,22,6,0,0,3,0,1,10,0,0,17,1,2,0,0,0,0,9,0,7,0,0,40,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,3,4,0,0,0,2,121,0,0,7,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,563,781,246,83,0,0,0,38,0,22,0,0,20,24,38,0,0,26,13,0,0,0,0,0,0,74,108,3,8,2625,15,0,7,5,0,0,1000,0,0,20,54,0,125,0,0,0,0,1,0,0,0,1,0,5,42,0,0,0,53,4,0,1,0,0,0,1,0,3,0,0,7,432,0,0,6,11,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,785,1,69,169,71,0,2911,36,1265,290,0,0,2758,3,0,0,0,6,7,519,20,0,0,0,4328,29,144,14,6,740,5,76,18,79,0,0,2,0,0,225,23,0,1,0,76,6,5,0,0,0,0,3,20,0,26,0,0,14,0,0,0,0,0,2,0,0,0,1,0,0,0,39,0,0,8,1,75,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,508,73,265,18,32,0,235,246,0,5,0,28,1413,71,0,0,16,8,0,0,15,0,0,95,29,111,0,0,6,78,0,0,0,0,0,0,3,0,77,0,9,0,6,0,0,1,0,8,0,48,1,11,10,0,5,0,0,5,8,0,0,1,0,0,0,0,0,5,0,0,7,1,2,0,0,102,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
35,848,6,197,0,0,0,132,45,2,0,144,0,925,9,0,0,6,1,0,8,0,0,0,97,0,0,169,23,6,28,0,4,4,4,0,0,4,2,7,0,54,0,12,0,1,0,0,2,0,1,1,0,0,1,1,0,12,0,10,0,0,1,0,0,0,0,0,2,0,0,0,5,0,0,0,5,8,0,3,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2463,25,164,78,0,0,53,33,2,81,75,2,1645,4,0,8,20,8,0,21,4,12,0,53,93,83,0,7,5,27,0,1,3,0,0,9,435,0,16,0,87,0,19,0,0,0,6,2,0,0,1,0,0,0,13,4,0,0,2,0,0,1,0,0,0,0,0,4,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,691,19,244,16,772,0,0,43,0,7,0,0,83,37,0,0,73,3,0,6,0,0,0,0,21,41,125,121,5,39,0,0,4,8,0,0,812,0,0,18,3,0,23,0,2,10,7,0,0,1,1,0,0,15,5,0,0,0,66,0,0,0,0,0,0,7,0,3,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,0,4,196,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,8119,25,2765,0,737,0,1011,2,0,5,615,12,306,101,0,0,238,24,7,9,1,0,0,0,923,77,56,8,10,968,20,4,0,8,0,0,2,3,2,1213,39,6,0,17,19,13,1,12,6,1,1,19,15,0,29,1,0,0,15,0,0,50,0,0,0,7,0,1,0,0,0,3,0,0,0,0,144,0,0,1,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,0,203,23,354,3886,0,99,46,2,7,0,0,1138,23,18,0,0,3,0,15,5,6,0,0,23,45,0,20,21,0,20,0,2,0,0,0,0,0,0,10,12,0,18,0,1,0,0,12,0,2,1,27,1378,0,17,0,0,0,3,0,0,1,0,0,0,0,0,33,0,0,0,58,0,4,6594,65,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,407,0,56,37,1470,0,0,16,0,11,78,0,396,0,0,0,39,21,0,79,5,0,0,0,0,45,46,6,23,20,24,0,5,11,0,0,0,0,34,0,42,0,12,0,2,1,41,1,1,0,32,155,0,0,0,1,0,0,2,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,243,1356,215,258,227,0,320,279,10,0,0,0,4484,151,249,13,487,6,8,14,0,2,0,20,56,0,7,11,5,1111,1,31,4,7,0,0,4,0,0,1,6571,0,11,0,22,0,11,0,0,0,9,0,5,0,15,4,1,0,2,11,0,0,404,0,0,0,1,6,0,7,0,35,0,0,80,153,2,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2652,5,130,17,0,1,0,189,19,6,15308,0,913,4,775,0,86,25,0,5,0,0,0,0,22,67,38,4,17,24,17,0,27,0,0,0,0,1,0,0,65,0,3,0,0,0,0,0,0,0,0,2,0,0,16,5,0,5,8,4,0,0,0,0,0,1,0,4,0,0,0,0,0,0,51,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2117,69,9723,0,0,0,124,51,104,5,52,38,0,117,186,0,0,8,0,4,0,3,0,0,8,83,4177,28,6,25,25,0,0,7,0,0,0,0,0,7,73,0,7,0,2,12,0,5,0,0,1,23,2,0,47,0,0,0,16,0,0,0,0,0,0,1,0,6,0,0,0,61,0,0,93,1,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,295,0,8097,304,37,0,0,235,4,4,0,0,0,57,0,0,0,6,0,0,13,0,0,0,390,45,105,4,8,2793,122,21,24,4,0,0,3,0,1015,141,1224,0,19,0,0,48,26,0,6,1,10,366,14,0,7,13,0,0,25,0,0,1,0,0,0,0,0,0,0,0,30,51,0,0,11,0,385,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
27,636,95,73,30,0,0,61,174,0,0,37,16,0,369,0,0,0,22,0,0,0,0,0,0,24,23,104,23,24,26,198,334,0,2,0,0,0,0,26,49,7,0,0,6,1,13,0,0,0,0,5,64,0,0,0,0,2,0,3,0,0,1,0,0,0,1,0,1,0,79,0,1,0,0,7,293,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4307,51,925,313,0,0,73970,238,0,8,15308,37,351,11,0,0,18,4,0,15,0,3,0,5,12,35,15,10,20,1226,883,651,0,474,0,0,0,0,0,0,7121,0,0,0,1,5,13,0,0,1,6,1,0,10,31,0,0,5,0,0,0,1,0,0,0,0,0,2,0,384,0,2,0,0,0,18,7,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
