,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128
1122,448,223,63,1274,1264,214,0,-1379,78,5,6,120,964,6328,-1,79,325,-61,-14,0,758,23,21,0,-86,-42,-285,-78,-8,6,94,35,19,15,-37,0,-23,22,9,95,-38,-255,0,9,0,8,1,-2,2,30,12,0,-22,-46,0,299,0,0,-1,5,1,0,-2,-5,-69,0,74,0,6,0,356,84,26,0,-3,-97,291,49,0,0,-1,0,0,0,1,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,4238,8448,10,4373,1057,1490,0,854,19,823,-2,521,2047,52888,-15,32,1875,1,-16,0,675,3,15,0,-697,-103,-606,-599,-13,0,33,93,-5,20,-36,0,-39,5,-4,66,-80,-15,0,6,0,3,1,-2,0,25,23,0,305,-41,3,1180,0,0,-1,4,0,0,-2,0,20,0,68,0,-23,0,-4,536,17,-3,-1,206,491,65,0,0,37,0,0,0,0,-1,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,5542,10706,10,6359,834,2842,0,3507,255,900,57,470,3810,79104,60,83,5082,176,-17,2,844,7,115,0,56,-91,-95,189,12,15,118,120,61,28,66,4,-13,3,-8,18,1903,361,4,3,4,2,0,0,0,22,3,-6,951,42,6,1138,0,0,0,1,-2,0,-5,-1,85,0,68,0,-6,0,1709,1343,54,-4,5,938,1098,263,0,0,40,0,0,0,-1,0,3,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,72,-192,54,168,336,384,0,-361,87,13,63,116,-7,4641,357,-23,777,96,-4,0,-45,25,31,0,486,-51,304,191,18,-5,42,89,100,15,236,16,-26,7,-1,88,-81,-21,15,95,15,22,3,3,2,6,13,6,133,30,-1,51,0,0,0,6,4,0,-2,1,22,0,12,0,-12,0,353,92,494,7,-1,491,579,89,0,0,2,0,0,0,-1,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,8318,20513,-17,8726,-30,3056,0,5860,-156,2147,13,1244,2830,118867,11,49,5195,22,21,1,-126,20,80,0,-56,96,-285,101,-14,40,-60,269,-51,-29,11,0,-46,-33,11,-89,-137,542,0,10,0,8,2,-1,1,1,31,6,737,-33,9,2200,0,0,0,11,0,0,-19,10,186,0,-2,0,-57,0,1369,1284,-18,11,5,1296,616,56,0,0,94,0,0,0,-3,-6,-15,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,200,31,51,1129,747,424,0,-54,65,21,72,48,355,4034,324,51,219,35,-20,0,287,34,56,0,-89,105,-523,-294,9,5,54,77,99,10,216,15,-34,1,6,92,-54,-10,14,85,13,25,3,1,2,16,19,6,31,-9,-2,168,0,0,0,9,4,0,-3,-2,-41,0,40,0,-15,0,-193,79,458,5,-2,-109,616,65,0,0,1,0,0,0,0,-3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,175,-283,44,333,333,453,0,-99,83,5,69,24,12,4794,366,-1,790,89,0,0,-26,33,33,0,541,-33,86,174,12,-8,47,95,106,8,239,16,-19,5,-2,91,-53,32,15,95,15,22,3,3,2,6,11,5,118,27,-2,48,1,0,0,7,4,0,-4,2,7,0,9,0,-2,0,355,82,499,7,0,368,583,76,0,0,2,0,0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,1439,1342,34,2446,693,1027,0,653,235,-86,52,215,2064,22393,48,27,2168,171,-18,3,720,6,95,0,275,-48,-16,163,14,25,80,-5,51,27,48,3,-21,12,-5,-10,1633,305,3,8,3,3,0,0,0,18,-14,-4,526,40,0,70,0,0,0,0,0,0,-5,-5,-7,0,57,0,-4,0,967,659,39,2,3,342,652,216,0,0,0,0,0,0,-1,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,6354,14627,66,5673,10,2606,0,4328,28,1400,2,417,1960,79899,0,58,4259,37,-2,0,-11,3,25,0,-65,-53,-97,160,1,4,-23,167,-38,-2,-2,0,-11,-16,-5,72,-92,101,0,3,0,-2,1,0,0,1,0,0,414,-24,9,1600,0,0,-1,1,-2,0,-2,8,206,0,0,0,-1,0,790,903,-10,-1,-1,881,568,-37,0,0,58,0,0,0,1,-2,62,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,-19,112,19,231,-1,-7,0,166,55,-14,-2,74,-14,-602,-5,-14,263,36,-7,0,32,2,28,0,286,-16,30,132,0,5,24,-10,5,8,-5,0,8,2,0,37,33,59,0,3,0,-3,0,0,0,0,6,1,-71,-9,0,-14,0,0,0,-1,0,0,-2,0,16,0,0,0,-6,0,-6,29,-18,4,0,0,20,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,1181,3441,43,1622,299,865,0,779,74,228,58,136,312,17499,314,22,1209,89,-6,0,-4,18,43,0,159,37,107,117,6,6,69,137,78,12,218,14,-21,1,-2,29,-81,7,13,87,14,22,2,2,2,5,15,3,94,0,1,327,0,0,0,4,3,0,-2,1,53,0,13,0,-13,0,138,280,408,8,0,450,568,73,0,0,13,0,0,1,1,-4,-3,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,9040,20935,46,8203,8,3664,0,5837,-14,2091,2,745,2862,116766,7,78,5714,23,4,0,-30,5,31,0,-366,-6,-339,-83,-1,15,10,256,-57,-14,5,0,-23,-22,-7,52,-124,139,0,5,0,-1,1,0,0,0,3,-1,682,-26,12,2282,0,0,-1,3,-2,0,-2,10,229,0,1,0,-6,0,1212,1300,-12,0,0,1143,790,-10,0,0,87,0,0,0,1,-3,59,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,370,144,51,1490,1145,157,1,-1718,40,-12,0,375,1039,4605,-21,57,-368,10,-19,2,731,12,46,0,-691,-104,-607,-486,-1,12,28,36,29,22,-23,0,-98,8,3,93,63,-54,0,3,0,1,1,-1,2,26,7,0,54,-18,0,262,0,0,0,3,0,0,0,-7,-33,0,71,0,-40,0,-428,115,-5,0,-3,-395,258,66,0,0,0,0,0,0,-1,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,8787,21369,-60,8299,134,3746,0,5763,39,2086,9,691,3002,117181,28,63,6609,32,4,0,-14,14,34,0,368,-21,479,643,-6,19,25,271,-63,-4,3,0,24,-1,-4,-1,7,307,0,3,0,0,1,-1,0,0,34,2,733,-13,12,2296,0,0,-1,5,-2,0,-4,10,188,0,1,0,-36,0,1743,1329,-6,5,5,1903,743,22,0,0,90,0,0,0,0,-3,-6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,8608,20931,-45,8121,155,3661,0,5440,64,2071,9,593,2917,116599,22,99,6606,31,3,0,-14,10,33,0,432,-45,526,683,-4,17,18,276,-72,0,6,0,-6,-2,-5,-1,7,251,0,4,0,0,0,-1,0,0,46,0,719,-9,12,2270,0,0,-1,3,-2,0,-4,9,191,0,0,0,-24,0,1802,1307,-12,10,4,1941,738,15,0,0,87,0,0,0,0,-4,-6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,350,710,83,336,-17,96,0,636,49,-67,1,5,14,-817,-21,15,501,7,-9,-1,-2,-2,18,0,251,6,-3,334,1,1,-39,13,-6,6,-7,0,28,-6,-5,58,-38,32,0,0,0,-5,0,0,0,2,-10,1,-120,-26,0,43,0,0,0,-1,-1,0,-3,2,89,0,1,0,11,0,-122,36,-12,1,0,224,74,-44,0,0,0,0,0,2,0,0,61,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,512,1827,56,1075,328,606,0,596,77,90,60,81,130,10622,318,-16,884,95,-5,0,10,20,44,0,230,60,139,169,7,6,83,112,64,5,213,14,8,3,-3,39,-44,3,13,85,14,22,2,2,2,6,20,1,66,-1,0,170,0,0,0,4,3,0,0,0,19,0,15,0,-18,0,161,189,413,7,0,409,537,66,0,0,8,0,0,2,1,-4,-6,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,8453,20768,-19,8622,-16,3241,0,5794,-91,2142,6,1096,2899,118777,16,45,5403,51,14,2,-73,16,70,0,-90,67,-244,75,-11,30,-32,270,-64,-15,10,0,-63,-27,5,-36,-119,472,0,8,0,6,2,0,0,0,29,4,740,-20,10,2262,0,0,0,9,-1,0,-13,8,189,0,-3,0,-57,0,1354,1299,-22,7,4,1294,633,43,0,0,92,0,0,0,-3,-5,-12,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,555,246,42,1258,1236,252,0,-1258,56,-2,10,143,957,6876,0,67,185,-50,-16,0,758,23,18,0,-76,-6,-397,-237,-10,3,114,28,25,11,-31,0,-14,22,10,86,-26,-278,0,7,0,7,1,-2,2,29,11,0,-44,-36,0,308,0,0,-1,5,1,0,-1,-5,-77,0,74,0,3,0,201,87,26,0,-3,-224,274,61,0,0,0,0,0,0,0,0,-6,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,2760,7180,7,2879,303,1415,0,1963,93,553,42,260,798,37616,219,27,2696,90,0,0,32,16,11,0,743,33,689,704,0,12,93,135,18,5,116,9,23,9,-6,6,-37,64,8,58,8,15,1,0,1,4,18,2,204,-6,4,703,0,0,0,6,2,0,-1,3,52,0,9,0,1,0,970,487,250,4,1,1261,522,77,0,0,28,0,0,1,2,-4,-3,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,340,-120,67,1439,1286,347,0,-1158,161,4,23,-24,990,5351,3,167,791,-79,-30,0,730,38,51,0,388,-35,23,347,-12,10,72,46,61,20,-25,0,-75,20,11,103,-43,-253,0,1,0,4,0,-2,2,28,12,4,-49,-43,-1,320,0,0,0,4,0,0,-1,-4,-1,0,69,0,-1,0,684,100,43,2,-6,295,293,-2,0,0,-2,0,0,0,1,-1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,1812,1485,28,2847,865,1385,1,1098,247,-92,65,149,2629,28052,69,15,2711,205,-22,3,904,1,106,0,272,-55,12,134,23,31,83,-11,85,29,60,4,-25,10,-14,-15,2068,379,4,11,4,7,0,1,0,23,-35,-7,685,46,1,78,0,0,0,0,0,0,-7,-6,-11,0,68,0,-2,0,1239,826,64,1,5,493,809,252,0,0,0,0,0,0,-1,1,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,9,-12,33,336,24,-22,0,-201,84,-47,-8,220,78,-633,2,-57,94,70,-8,3,68,0,29,0,209,13,2,20,9,9,20,1,-21,18,7,0,-25,-1,1,47,43,162,0,5,0,-2,0,0,0,-1,-5,0,-82,4,-1,17,0,0,0,0,0,0,-1,0,15,0,1,0,-28,0,61,57,-28,8,0,49,-4,8,0,0,0,0,0,0,-2,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,555,249,35,1527,1300,276,1,-1352,133,-14,15,102,929,6211,7,103,702,-21,-23,1,738,26,44,0,462,-8,397,577,-9,12,93,43,37,25,-15,0,-50,22,11,80,-39,-94,0,4,0,3,1,-1,2,27,10,2,-60,-37,-2,302,0,0,0,4,1,0,-2,-4,-5,0,71,0,-17,0,626,81,17,2,-3,473,309,15,0,0,-2,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,-85,294,41,273,64,49,0,-610,38,2,45,116,-34,-1143,4,25,6,24,0,0,7,0,16,0,132,33,-46,91,-11,3,15,12,-9,0,2,0,-26,-2,0,40,37,32,0,24,0,-4,4,2,3,0,4,3,48,-3,1,-19,0,0,0,1,-2,0,-1,0,15,0,1,0,4,0,-178,18,-5,-3,0,47,11,-2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,44,11,27,319,352,368,0,-56,127,16,62,22,42,5397,354,-2,984,65,3,0,-23,21,39,0,699,1,244,400,17,-7,28,97,101,10,246,16,0,9,3,91,-23,66,15,93,15,22,3,3,3,7,4,4,55,12,-1,50,0,0,0,5,4,0,-4,1,22,0,13,0,-5,0,369,92,479,5,-1,422,583,70,0,0,2,0,0,0,0,-3,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,419,-16,55,1581,1181,456,0,-575,3,9,66,50,841,4975,222,94,-1060,-13,-33,0,669,41,73,0,-1345,23,-1746,-1540,6,-1,29,69,101,20,157,11,-62,7,7,91,-116,-129,10,63,10,24,2,0,2,30,18,8,4,-19,-2,362,0,0,0,8,2,0,-1,-7,-47,0,77,0,-32,0,-1355,99,366,3,-7,-1348,575,58,0,0,0,0,0,0,0,-2,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,607,32,29,1355,1175,203,0,-1574,39,-9,4,256,860,4480,-13,84,-59,-12,-24,0,680,16,40,0,-277,-42,-2,-12,0,20,51,47,22,20,-23,0,-58,15,6,66,-58,-101,0,4,0,2,1,-1,2,26,20,0,-35,-32,0,278,0,0,0,3,1,0,0,-4,-25,0,69,0,-36,0,-83,70,5,4,-3,25,243,34,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,5024,12153,-7,4835,66,1988,0,3139,-4,1189,-8,500,1730,65327,9,12,3216,69,-8,2,77,3,24,0,-275,-77,-221,-123,-1,1,56,122,-44,14,2,0,-40,-4,-1,55,-25,154,0,5,0,1,1,0,0,0,21,0,320,-4,6,1351,0,0,0,4,-1,0,-2,4,86,0,-1,0,-39,0,648,740,-18,-1,2,576,387,14,0,0,50,0,0,0,-1,-3,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,8351,20216,-26,8269,2,3252,0,5787,-74,2088,10,878,2791,114941,14,75,5444,35,8,0,-75,16,53,0,-131,-19,-230,35,-13,27,-12,246,-67,-20,0,0,-24,-22,2,-28,-48,301,0,8,0,5,1,0,0,1,46,3,750,-22,11,2176,0,0,0,6,-1,0,-10,8,168,0,0,0,-41,0,1342,1265,-14,4,3,1168,654,35,0,0,91,0,0,0,-1,-4,-11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,8931,21545,-58,8412,212,3714,0,5635,31,2047,4,639,3064,117276,25,67,6406,63,-5,1,81,10,36,0,47,-26,335,459,-7,13,40,265,-74,5,1,0,-12,-1,0,20,1,250,0,4,0,0,1,-1,0,1,40,2,725,-17,12,2348,0,0,-1,6,-2,0,-3,9,168,0,1,0,-49,0,1618,1321,-3,4,5,1690,737,12,0,0,89,0,0,0,0,-4,-4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,565,309,25,1479,1243,347,1,-984,79,-29,33,94,913,6577,75,112,-152,-13,-30,0,730,33,41,0,-462,35,-694,-549,-6,0,84,55,64,18,43,4,-29,20,14,70,-57,-230,3,23,3,13,1,-1,2,29,15,4,-55,-31,-1,325,0,0,0,6,1,0,-2,-6,-32,0,75,0,-15,0,-285,97,136,2,-5,-570,375,50,0,0,-1,0,0,0,0,-1,-3,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,673,23,39,1624,1305,266,0,-1218,115,-2,15,52,866,5872,9,94,819,-37,-19,0,712,26,42,0,658,13,613,792,-10,20,97,31,35,20,-23,0,-54,19,6,82,-36,-47,0,4,0,2,1,-1,2,27,18,3,-43,-42,-2,271,0,0,0,4,1,0,-1,-2,-22,0,70,0,-12,0,791,64,23,2,-2,775,335,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,144,527,34,647,228,298,0,-15,43,-75,41,116,-64,4811,218,23,764,56,-5,0,-21,7,30,0,303,75,238,330,6,4,34,89,71,0,166,10,-23,0,-5,57,-61,17,9,60,10,10,2,1,1,4,4,0,-11,-18,0,78,-1,0,0,0,3,0,-3,1,92,0,10,0,-9,0,-14,82,301,0,-1,433,488,7,0,0,0,0,0,1,0,-2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,2121,4954,40,2418,439,1138,0,1043,-6,421,41,278,786,28011,184,32,1451,29,-10,0,150,13,35,0,-376,24,-337,-221,1,0,57,121,38,5,138,8,-6,-3,0,64,-77,-29,8,53,8,13,2,0,1,9,19,1,92,-17,3,628,0,0,0,4,1,0,-2,3,95,0,25,0,-26,0,-38,364,257,0,-1,68,606,19,0,0,19,0,0,1,0,-3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,-86,-67,31,233,27,-6,0,-218,49,-32,8,215,-6,-902,7,-24,20,48,-3,2,43,0,22,0,141,33,-23,37,1,6,25,3,-20,12,-2,0,-38,1,-2,49,4,118,0,10,0,-2,1,1,1,0,-1,0,-55,6,0,22,0,0,0,0,-1,0,0,0,14,0,0,0,-21,0,6,29,-22,2,0,-6,-10,4,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,-6,-257,72,1137,1214,284,0,-1699,163,43,15,109,1016,4749,-3,188,592,-90,-28,0,699,33,39,0,87,-79,-222,93,-11,6,78,59,47,13,-21,0,-55,15,14,96,-49,-415,0,1,0,5,0,-1,3,28,22,2,-41,-42,0,299,0,0,0,2,0,0,-1,-5,-26,0,71,0,5,0,410,94,30,-2,-7,50,267,40,0,0,-1,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,484,-20,51,1480,1304,331,0,-1435,143,0,21,48,1009,6485,4,142,616,-60,-30,0,745,34,49,0,295,-49,125,403,-7,14,75,51,49,18,-21,0,-67,20,11,85,-26,-224,0,0,0,3,0,-1,2,28,21,3,-45,-45,-1,306,0,0,0,4,0,0,0,-4,-14,0,70,0,-7,0,589,89,38,3,-5,316,292,4,0,0,-2,0,0,0,0,-1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,8433,20697,-23,8414,6,3374,0,5343,-7,2071,1,977,2956,116697,16,41,5509,77,4,3,-18,10,58,0,-132,31,-178,79,-6,19,-29,265,-73,7,13,0,-82,-23,1,14,-97,409,0,4,0,4,1,0,0,-1,17,4,705,-6,11,2271,0,0,0,8,-2,0,-6,7,190,0,-2,0,-53,0,1297,1305,-28,4,4,1281,637,29,0,0,90,0,0,0,-2,-5,-8,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,5861,14045,-24,5598,546,2543,0,3298,81,1203,23,465,2051,74260,102,42,4317,69,-7,0,220,19,8,0,464,1,489,545,-9,17,100,195,-11,9,25,3,32,15,-6,21,-52,68,3,27,3,9,1,-1,1,10,17,2,454,-22,9,1498,0,0,-1,7,0,0,0,5,63,0,23,0,-7,0,1262,871,111,0,2,1538,626,63,0,0,55,0,0,0,1,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,8556,20860,-43,8334,98,3467,0,5519,-16,2097,10,761,2906,116226,16,73,6164,24,6,0,-69,15,50,0,308,-28,348,521,-4,29,-22,272,-56,-13,12,0,-3,-11,1,-42,-21,353,0,6,0,2,1,-1,0,0,41,2,736,-18,11,2233,0,0,-1,5,-1,0,-9,11,192,0,0,0,-42,0,1704,1293,-12,10,5,1780,711,21,0,0,89,0,0,0,0,-4,-9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,173,-5,21,258,-4,29,0,-173,11,-32,-4,116,-34,616,-11,-7,108,0,-6,0,1,-1,12,0,-25,16,-131,-74,-2,7,20,-13,-2,0,-2,0,-33,-1,-3,35,-13,-22,0,2,0,-3,0,0,0,0,0,-1,-65,-7,0,26,0,0,0,-1,0,0,-1,0,38,0,3,0,0,0,-54,16,-6,0,0,-72,107,-13,0,0,-1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,2302,6245,26,2552,-18,997,0,1993,28,571,-7,384,897,31932,3,-18,1758,71,-9,3,49,0,39,0,-4,-8,-130,4,0,1,25,99,-76,15,0,0,-8,-12,-9,91,-63,125,0,0,0,2,0,0,0,-1,13,0,103,8,1,685,0,0,0,-1,-3,0,2,1,57,0,-2,0,-47,0,435,392,-34,6,3,439,156,-10,0,0,33,0,0,8,-2,-1,-4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,8523,20522,-26,8297,4,3381,0,5688,-32,2127,7,803,2866,118127,12,88,5561,34,4,0,-54,13,50,0,-174,1,-231,15,-17,17,-2,252,-61,-10,0,0,-34,-17,-1,-10,-58,267,0,4,0,3,1,0,0,0,38,3,766,-17,12,2257,0,0,0,5,-2,0,-6,6,181,0,-1,0,-32,0,1297,1289,-11,1,4,1205,680,36,0,0,91,0,0,0,0,-4,-8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,324,96,73,1221,1257,183,0,-1654,132,9,6,102,985,5048,-5,104,296,-74,-17,0,736,25,28,0,-84,-54,-224,-5,-9,7,75,40,18,10,-36,0,-47,17,12,93,-57,-351,0,6,0,6,0,-1,2,30,21,0,-8,-47,0,298,0,0,-1,4,1,0,-2,-6,-57,0,74,0,11,0,350,86,30,-1,-4,33,279,43,0,0,-1,0,0,0,1,1,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,348,-120,48,1402,982,408,0,-532,10,12,71,126,567,4611,292,73,-637,26,-22,0,470,37,63,0,-995,75,-1297,-1088,5,2,59,69,100,17,205,14,-45,5,1,88,-99,-62,13,82,13,27,3,0,3,24,19,7,13,-13,-2,248,0,0,0,9,3,0,-2,-4,-56,0,59,0,-26,0,-1011,69,442,2,-4,-890,635,64,0,0,0,0,0,0,0,-3,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,886,1388,36,1717,1056,591,0,-308,-8,90,58,260,829,10460,217,59,-404,31,-18,0,553,37,50,0,-1118,57,-1140,-1013,2,6,67,77,78,21,150,11,-20,8,-5,81,-125,-104,10,64,10,25,2,0,2,27,19,6,35,-20,0,365,0,0,0,7,1,0,0,-4,-44,0,68,0,-32,0,-1030,128,343,-1,-5,-788,591,61,0,0,6,0,0,3,1,-2,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
